Time,Mode,Side,Signal_Delay_sec,Exec_Delay_sec,Price_Before,Price_After
2026-03-17 02:12:43,DRY_RUN,LONG,763.9212,0.0001,74193.2,74178.36136
2026-03-17 02:12:43,DRY_RUN,LONG,763.9225,0.0018,74193.2,74178.36136
2026-03-17 02:12:43,DRY_RUN,LONG,763.9259,0.0000,74193.2,74178.36136
2026-03-17 02:12:43,DRY_RUN,LONG,763.9269,0.0001,74193.2,74178.36136
2026-03-17 02:12:43,DRY_RUN,LONG,763.9278,0.0000,74193.2,74178.36136
