ts,open,high,low,close,volume
2025-03-25T00:00:00+00:00,87498.17,88526.03,86323.6,87392,2812.54003
2025-03-26T00:00:00+00:00,87412.26,88273.5,85860,86899.63,2234.86851
2025-03-27T00:00:00+00:00,86909.18,87747.75,85816.01,87239.46,2303.69882
2025-03-28T00:00:00+00:00,87233.03,87515.69,83588.32,84419.51,3497.3072
2025-03-29T00:00:00+00:00,84419.52,84611.55,81647.55,82648.54,1408.07831
2025-03-30T00:00:00+00:00,82630,83531.31,81565.38,82367.37,1124.62909
2025-03-31T00:00:00+00:00,82377.99,83921.03,81278.52,82551.23,2394.55511
2025-04-01T00:00:00+00:00,82550.65,85555.7,82432.75,85168.23,2463.36546
2025-04-02T00:00:00+00:00,85164.22,88498.15,82329.46,82524.17,4538.48753
2025-04-03T00:00:00+00:00,82517.49,83945.21,81240,83193.59,3777.41724
2025-04-04T00:00:00+00:00,83203.71,84718.3,81659.76,83872.99,3537.14945
2025-04-05T00:00:00+00:00,83889.88,84266,82381.72,83540.98,761.46625
2025-04-06T00:00:00+00:00,83535.6,83780,77160.86,78418.26,3223.49828
2025-04-07T00:00:00+00:00,78426.83,81217.46,74511.31,79158.44,8766.83775
2025-04-08T00:00:00+00:00,79159.69,80861.74,76247.99,76322.42,4521.53524
2025-04-09T00:00:00+00:00,76322.41,83586,74633.99,82615.35,8162.27454
2025-04-10T00:00:00+00:00,82615.35,82739.71,78465.91,79609.68,3790.31038
2025-04-11T00:00:00+00:00,79609.67,84300,78972.64,83410.85,3854.12009
2025-04-12T00:00:00+00:00,83443.97,85898,82796.39,85287.54,2102.19859
2025-04-13T00:00:00+00:00,85276.9,86099.98,83045.19,83758.76,2574.44557
2025-04-14T00:00:00+00:00,83758.76,85799.97,83680.95,84586.11,3547.36063
2025-04-15T00:00:00+00:00,84598.47,86454.91,83601.98,83639.38,3258.61973
2025-04-16T00:00:00+00:00,83624.36,85478.88,83111.64,84030.38,3373.61287
2025-04-17T00:00:00+00:00,84020.01,85466.06,83744.15,84939.99,2020.06103
2025-04-18T00:00:00+00:00,84948.11,85128.65,84305.67,84478.79,847.51539
2025-04-19T00:00:00+00:00,84474.69,85644,84368.54,85076.56,1306.88692
2025-04-20T00:00:00+00:00,85076.57,85320.76,83962,85179.24,1194.40032
2025-04-21T00:00:00+00:00,85179.25,88449.99,85145.29,87509.44,4356.99439
2025-04-22T00:00:00+00:00,87530.21,93883.02,87076.04,93430.86,8246.35645
2025-04-23T00:00:00+00:00,93442.53,94619.05,91942.61,93691.07,4010.70991
2025-04-24T00:00:00+00:00,93687.52,93999.99,91661.36,93982.84,3116.00984
2025-04-25T00:00:00+00:00,93976.33,95745.52,92857.14,94636.64,4917.46774
2025-04-26T00:00:00+00:00,94637.29,95192.59,93879.59,94607.39,1288.61877
2025-04-27T00:00:00+00:00,94650.19,95335.22,93626.39,93745.45,1665.38239
2025-04-28T00:00:00+00:00,93745.44,95612.35,92807.02,95011.17,3293.62591
2025-04-29T00:00:00+00:00,95019.99,95459.98,93745.37,94261.48,2595.3304
2025-04-30T00:00:00+00:00,94242.24,95228.46,92915.98,94172,2991.38577
2025-05-01T00:00:00+00:00,94172,97421.63,94142,96492.47,3356.90216
2025-05-02T00:00:00+00:00,96500,97895.68,96356.56,96887.14,2425.46695
2025-05-03T00:00:00+00:00,96887.13,96922.83,95767.61,95861.05,1266.06894
2025-05-04T00:00:00+00:00,95861.05,96300,94151.39,94277.62,1467.35294
2025-05-05T00:00:00+00:00,94273.23,95195.86,93521.31,94733.68,2190.61335
2025-05-06T00:00:00+00:00,94733.69,96919.55,93391.17,96834.03,4114.05297
2025-05-07T00:00:00+00:00,96834.03,97726.16,95791.42,97030.52,6511.31939
2025-05-08T00:00:00+00:00,97034.92,104138.49,96876.29,103261.61,9192.92398
2025-05-09T00:00:00+00:00,103261.61,104361.31,102324,102972.01,7353.91149
2025-05-10T00:00:00+00:00,102972.01,104984.57,102827.99,104809.53,3593.20073
2025-05-11T00:00:00+00:00,104809.53,104972,103345.06,104118,4646.19977
2025-05-12T00:00:00+00:00,104118.03,105795.99,100735.17,102791.31,7565.45779
2025-05-13T00:00:00+00:00,102791.31,104976.25,101429.71,104113.41,5535.15134
2025-05-14T00:00:00+00:00,104112.94,104354.72,102606.92,103507.84,5106.08515
2025-05-15T00:00:00+00:00,103492.06,104186.04,101400.4,103763.7,4420.46381
2025-05-16T00:00:00+00:00,103763.71,104550.34,103100.65,103463.9,2364.72245
2025-05-17T00:00:00+00:00,103463.04,103709.87,102579.87,103126.65,989.24602
2025-05-18T00:00:00+00:00,103126.65,106647.07,103109.52,106456,1880.51604
2025-05-19T00:00:00+00:00,106448.13,107105.96,102067.4,105573.63,3132.04175
2025-05-20T00:00:00+00:00,105573.64,107310.39,104184.73,106850,2176.71159
2025-05-21T00:00:00+00:00,106850,110751.22,106100.01,109644,3131.26672
2025-05-22T00:00:00+00:00,109644.01,111977.97,109195.59,111696.22,3896.85861
2025-05-23T00:00:00+00:00,111684.84,111800,106805.16,107320.55,3049.10905
2025-05-24T00:00:00+00:00,107318.29,109494,106875.42,107761.89,1118.93177
2025-05-25T00:00:00+00:00,107761.89,109300.01,106601.98,108997.02,1241.44988
2025-05-26T00:00:00+00:00,109021.09,110422.22,108677.01,109438.36,1211.03659
2025-05-27T00:00:00+00:00,109434.79,110718.01,107519.76,108938.15,1768.52774
2025-05-28T00:00:00+00:00,108938.14,109276.07,106790.74,107781.8,1688.43441
2025-05-29T00:00:00+00:00,107781.8,108891.81,105336.49,105584.57,2610.57561
2025-05-30T00:00:00+00:00,105609.77,106313.13,103621.01,103985.48,2211.12911
2025-05-31T00:00:00+00:00,103985.48,104900,103081.7,104600.3,814.74889
2025-06-01T00:00:00+00:00,104587.23,105866.91,103752.49,105642.93,939.71028
2025-06-02T00:00:00+00:00,105642.93,105935.14,103668.69,105849.98,1227.81896
2025-06-03T00:00:00+00:00,105858.01,106793.42,104881.66,105376.9,1331.0757
2025-06-04T00:00:00+00:00,105376.9,106000,104201.95,104683.5,1945.11632
2025-06-05T00:00:00+00:00,104696.87,105909.72,100380.01,101502.78,2098.94697
2025-06-06T00:00:00+00:00,101519.99,105333,101098.9,104288.44,1078.7806
2025-06-07T00:00:00+00:00,104300.42,105921.69,103884.62,105552.18,765.3647
2025-06-08T00:00:00+00:00,105552.18,106696.99,105003.98,105734.06,1558.58112
2025-06-09T00:00:00+00:00,105734.08,110528.64,105319.01,110263.03,2315.2397
2025-06-10T00:00:00+00:00,110263.02,110394.73,108345.13,110274.4,1559.29309
2025-06-11T00:00:00+00:00,110274.4,110392.01,108064,108657.55,1633.45636
2025-06-12T00:00:00+00:00,108657.54,108803.81,105681.82,105685.18,1634.59846
2025-06-13T00:00:00+00:00,105678.9,106173.32,102693.31,106069.22,2562.56766
2025-06-14T00:00:00+00:00,106069.2,106216.73,104300.01,105414.62,840.04058
2025-06-15T00:00:00+00:00,105414.62,106128.57,104494.53,105589.39,862.7898
2025-06-16T00:00:00+00:00,105597.06,108949.99,104986.38,106794.54,1398.98853
2025-06-17T00:00:00+00:00,106810,107755.88,103371.02,104551.15,2477.85464
2025-06-18T00:00:00+00:00,104551.16,105550.29,103514.34,104886.77,1790.65548
2025-06-19T00:00:00+00:00,104886.78,105220.01,103934.66,104664.22,880.53507
2025-06-20T00:00:00+00:00,104658.8,106523.97,102354.35,103289.19,1651.4355
2025-06-21T00:00:00+00:00,103298,103982.64,100890.75,102120,1055.8726
2025-06-22T00:00:00+00:00,102120.01,103382.02,98204.68,100979.04,2418.59376
2025-06-23T00:00:00+00:00,100940.02,106060.94,99632.4,105347.2,2568.75008
2025-06-24T00:00:00+00:00,105347.2,106288,104625.01,106083,2446.51759
2025-06-25T00:00:00+00:00,106083,108122.34,105808.03,107340.58,2989.77442
2025-06-26T00:00:00+00:00,107340.58,108272.45,106587.02,106947.06,2026.60048
2025-06-27T00:00:00+00:00,106954.17,107735.35,106383.77,107041.39,1232.13757
2025-06-28T00:00:00+00:00,107041.39,107547.83,106811.51,107296.8,542.4114
2025-06-29T00:00:00+00:00,107296.8,108512.77,107172.53,108356.91,725.24104
2025-06-30T00:00:00+00:00,108356.91,108779.55,106733.32,107146.51,3718.05187
2025-07-01T00:00:00+00:00,107137.08,107529.35,105257.27,105681.13,3782.86257
2025-07-02T00:00:00+00:00,105681.13,109730.01,105104.74,108839,4297.69952
2025-07-03T00:00:00+00:00,108864.99,110500,108547.1,109592.67,4190.50225
2025-07-04T00:00:00+00:00,109597.03,109767.59,107262.01,107984.27,4787.5764
2025-07-05T00:00:00+00:00,107984.27,108379.79,107756.32,108198.12,2464.40776
2025-07-06T00:00:00+00:00,108198.12,109698.01,107808.92,109203.83,3769.04027
2025-07-07T00:00:00+00:00,109203.84,109700.01,107513.2,108262.93,5050.22599
2025-07-08T00:00:00+00:00,108262.93,109216.56,107449.44,108922.99,4696.3181
2025-07-09T00:00:00+00:00,108922.99,111999.79,108324.54,111234,7579.10419
2025-07-10T00:00:00+00:00,111250.15,116799.01,110546.5,116010.01,7952.03984
2025-07-11T00:00:00+00:00,116010.01,118857.62,115222.23,117527.67,10177.49848
2025-07-12T00:00:00+00:00,117527.67,118200.01,116900.06,117420.01,3838.14126
2025-07-13T00:00:00+00:00,117420.01,119469.61,117224.79,119086.64,4057.34909
2025-07-14T00:00:00+00:00,119086.64,123215.82,118905.19,119841.27,6785.79158
2025-07-15T00:00:00+00:00,119841.18,119936.93,115736.92,117758.08,9611.00545
2025-07-16T00:00:00+00:00,117758.08,120076.02,117019.72,118630.44,4749.29604
2025-07-17T00:00:00+00:00,118630.44,120952.85,117453.57,119177.56,6001.38543
2025-07-18T00:00:00+00:00,119177.56,120820.71,116814.12,117924.85,7871.73711
2025-07-19T00:00:00+00:00,117924.85,118498.43,117280.93,117840,6038.70934
2025-07-20T00:00:00+00:00,117840.01,118856.75,116467.03,117265.12,5605.21257
2025-07-21T00:00:00+00:00,117265.11,119642.66,116515,117380.38,7658.16759
2025-07-22T00:00:00+00:00,117399.96,120247.79,116132.74,119954.44,6061.83241
2025-07-23T00:00:00+00:00,119947.8,120086.96,117301.01,118755.99,5559.34665
2025-07-24T00:00:00+00:00,118752.09,119449.99,117103.11,118320,8595.67921
2025-07-25T00:00:00+00:00,118340.98,118451.57,114723.16,117621,12949.03558
2025-07-26T00:00:00+00:00,117614.31,118286.28,117138.38,117911.94,7504.71107
2025-07-27T00:00:00+00:00,117915.01,119766.66,117829.73,119415.31,5600.0113
2025-07-28T00:00:00+00:00,119415.55,119799.99,117427.5,118062.31,6918.06201
2025-07-29T00:00:00+00:00,118062.32,119272.73,116959.99,117950.75,10070.29482
2025-07-30T00:00:00+00:00,117950.75,118791,115796.23,117840.3,11904.13756
2025-07-31T00:00:00+00:00,117840.29,118922.44,115500,115764.08,10322.08525
2025-08-01T00:00:00+00:00,115764.08,116052,112722.58,113298.63,13965.68141
2025-08-02T00:00:00+00:00,113297.93,114057.28,112005.73,112546.34,7188.42497
2025-08-03T00:00:00+00:00,112546.35,114782.52,111932.9,114202,6979.67604
2025-08-04T00:00:00+00:00,114207.48,115720,114107.6,115060.06,7776.68773
2025-08-05T00:00:00+00:00,115056.48,115121.05,112650.21,114134.11,7608.80636
2025-08-06T00:00:00+00:00,114134.5,115715.79,113355.13,114992.26,7216.8904
2025-08-07T00:00:00+00:00,114992.25,117621.01,114259.01,117467.99,8753.99758
2025-08-08T00:00:00+00:00,117477.47,117631.03,115895.67,116674.72,6703.7018
2025-08-09T00:00:00+00:00,116674.72,117934,116334.82,116462.24,6077.17363
2025-08-10T00:00:00+00:00,116462.24,119311.11,116460.63,119288.86,6912.33216
2025-08-11T00:00:00+00:00,119292.48,122332.96,118116.1,118686,11325.75041
2025-08-12T00:00:00+00:00,118686,120324.43,118211.87,120134.09,7446.14343
2025-08-13T00:00:00+00:00,120134.09,123666.66,118933.99,123306.44,11823.92519
2025-08-14T00:00:00+00:00,123306.41,124486.52,117187.01,118295.09,12623.73863
2025-08-15T00:00:00+00:00,118295.08,119216.83,116803.99,117342.04,7037.25464
2025-08-16T00:00:00+00:00,117342.05,117898.99,117143.98,117381.39,4348.14152
2025-08-17T00:00:00+00:00,117381.39,118575.01,117179.26,117405.01,3828.8565
2025-08-18T00:00:00+00:00,117405.01,117532.55,114640.13,116227.05,6626.93783
2025-08-19T00:00:00+00:00,116227.05,116720.86,112732.58,112878.5,6468.92942
2025-08-20T00:00:00+00:00,112878.49,114615.37,112380,114271.24,7718.82089
2025-08-21T00:00:00+00:00,114271.24,114819.9,112015.67,112500,5955.26376
2025-08-22T00:00:00+00:00,112500,117429.05,111687.14,116932.27,9169.30153
2025-08-23T00:00:00+00:00,116949.79,117028,114560,115438.05,4810.59493
2025-08-24T00:00:00+00:00,115438.05,115666.68,110720,113485.9,7363.76611
2025-08-25T00:00:00+00:00,113493.6,113664,109274.1,110111.98,9505.46213
2025-08-26T00:00:00+00:00,110111.98,112371,108698.06,111763.22,7508.41785
2025-08-27T00:00:00+00:00,111763.22,112625.01,110354.2,111262,6304.53814
2025-08-28T00:00:00+00:00,111262,113485.89,110871.88,112566.91,6169.48128
2025-08-29T00:00:00+00:00,112566.91,112638.64,107463.91,108377.39,8613.33793
2025-08-30T00:00:00+00:00,108377.39,108926.15,107350.11,108816.35,5570.3032
2025-08-31T00:00:00+00:00,108816.35,109480.02,108082.11,108246.36,4164.32538
2025-09-01T00:00:00+00:00,108246.36,109893.57,107255.01,109237.43,6362.34262
2025-09-02T00:00:00+00:00,109237.44,111771.52,108394.47,111240.01,10958.27228
2025-09-03T00:00:00+00:00,111240.01,112575.27,110536.26,111705.72,10727.8205
2025-09-04T00:00:00+00:00,111705.71,112180.01,109340.05,110731.85,10383.32097
2025-09-05T00:00:00+00:00,110730.88,113384.62,110213.61,110659.99,13191.70425
2025-09-06T00:00:00+00:00,110659.99,111297.11,109998.74,110187.98,6486.17428
2025-09-07T00:00:00+00:00,110187.98,111599.99,110180,111137.34,7459.48551
2025-09-08T00:00:00+00:00,111137.35,112923.93,110621.78,112065.22,8832.85361
2025-09-09T00:00:00+00:00,112065.22,113293.29,110766.66,111546.39,8011.37117
2025-09-10T00:00:00+00:00,111546.39,114313.13,110917.45,113958.59,8248.54348
2025-09-11T00:00:00+00:00,113958.59,115488.09,113430,115481.46,6749.49259
2025-09-12T00:00:00+00:00,115487.69,116665.62,114736.87,116018.98,7408.91657
2025-09-13T00:00:00+00:00,116043,116298.78,115128.13,115915.16,3227.55367
2025-09-14T00:00:00+00:00,115915.16,116156.19,115135,115276.81,2344.23829
2025-09-15T00:00:00+00:00,115279.98,116757.88,114385.8,115349.7,5960.43043
2025-09-16T00:00:00+00:00,115349.71,116964.27,114766,116788.96,5114.24757
2025-09-17T00:00:00+00:00,116788.96,117285.83,114738,116444.24,6993.20929
2025-09-18T00:00:00+00:00,116444.24,117896.01,116113.31,117073.52,5150.21143
2025-09-19T00:00:00+00:00,117073.52,117459.99,115100.01,115632.38,4672.50184
2025-09-20T00:00:00+00:00,115632.37,116121.81,115409.08,115685.62,4336.40353
2025-09-21T00:00:00+00:00,115685.62,115818.44,115188,115232.28,3842.66287
2025-09-22T00:00:00+00:00,115232.28,115374.38,111825.77,112662.36,8362.36939
2025-09-23T00:00:00+00:00,112655.94,113290.5,111459.93,111998.81,6485.26773
2025-09-24T00:00:00+00:00,111998.81,113940.01,111073.15,113307.01,6313.71823
2025-09-25T00:00:00+00:00,113312.96,113510.23,108631.51,108994.49,8240.89432
2025-09-26T00:00:00+00:00,108994.49,110300,108620.07,109652.54,6452.27485
2025-09-27T00:00:00+00:00,109648.64,109737.83,109064.4,109634,4811.90524
2025-09-28T00:00:00+00:00,109634.01,112348.67,109193.84,112163.96,4998.90431
2025-09-29T00:00:00+00:00,112163.96,114400,111560.65,114311.97,7067.35935
2025-09-30T00:00:00+00:00,114311.96,114788.67,112656.27,114048.94,6146.17108
2025-10-01T00:00:00+00:00,114048.93,118641,113966.67,118594.98,6147.75023
2025-10-02T00:00:00+00:00,118594.98,121022,118279.3,120573.28,2125.97892
2025-10-03T00:00:00+00:00,120528.51,123894.99,119256.13,122225.62,6851.7235
2025-10-04T00:00:00+00:00,122226.46,122800,121511.08,122391,4871.86694
2025-10-05T00:00:00+00:00,122391,125699.99,122136.01,123482.32,9164.62314
2025-10-06T00:00:00+00:00,123482.32,126199.56,123084.01,124651.21,3052.11116
2025-10-07T00:00:00+00:00,124652.84,125126.15,120591.94,121332.96,3984.76045
2025-10-08T00:00:00+00:00,121332.96,124192.6,121076.03,123306.01,4250.64762
2025-10-09T00:00:00+00:00,123306.01,123762.94,119652.62,121662.4,4939.93391
2025-10-10T00:00:00+00:00,121662.4,122516.11,105220.38,112774.5,23634.47713
2025-10-11T00:00:00+00:00,112773.16,113322.38,109564.45,110644.4,25140.6575
2025-10-12T00:00:00+00:00,110644.4,115762.97,109574.53,114958.81,17879.0699
2025-10-13T00:00:00+00:00,114958.81,115970.59,113620.97,115166,9340.84523
2025-10-14T00:00:00+00:00,115168,115409.72,109871.52,113033.3,11697.62177
2025-10-15T00:00:00+00:00,113033.34,113612.32,110174.36,110763.28,9330.77144
2025-10-16T00:00:00+00:00,110763.28,111982.45,107438.23,108194.28,12202.4744
2025-10-17T00:00:00+00:00,108186.06,109236,103528.23,106437.53,12820.1848
2025-10-18T00:00:00+00:00,106436.03,107499,106328.4,107185,4987.20545
2025-10-19T00:00:00+00:00,107185,109443,106110.93,108647.9,4583.32129
2025-10-20T00:00:00+00:00,108647.9,111700,107410.13,110532.09,8529.799
2025-10-21T00:00:00+00:00,110532.09,113999.99,107473.71,108304.17,13541.93849
2025-10-22T00:00:00+00:00,108298.55,109163.73,106700.01,107567.45,11688.48111
2025-10-23T00:00:00+00:00,107567.45,111293.62,107500,110078.19,7302.54836
2025-10-24T00:00:00+00:00,110078.18,112047.88,109700,111004.91,7832.62687
2025-10-25T00:00:00+00:00,111004.9,111931.26,110672.86,111628.16,5413.93602
2025-10-26T00:00:00+00:00,111643.49,115454.01,111260.45,114559.4,8096.87114
2025-10-27T00:00:00+00:00,114559.4,116400,113842.08,114107.65,8698.20945
2025-10-28T00:00:00+00:00,114107.65,116086,112211.66,112907.38,3996.19714
2025-10-29T00:00:00+00:00,112898.43,113638.05,109232.42,110021.3,3985.46936
2025-10-30T00:00:00+00:00,110021.35,111587.3,106320.99,108316.36,4844.6403
2025-10-31T00:00:00+00:00,108316.37,111167.03,108281.63,109610.41,5069.5627
2025-11-01T00:00:00+00:00,109610.03,110564.25,109400.51,110108.18,922.00462
2025-11-02T00:00:00+00:00,110096.66,111250.01,109479.26,110556.98,1321.51697
2025-11-03T00:00:00+00:00,110545.51,110749.99,105308.49,106583.06,5226.58189
2025-11-04T00:00:00+00:00,106583.06,107296.5,98944.35,101488.51,9366.02035
2025-11-05T00:00:00+00:00,101488.53,104534.74,98966.83,103898.13,4534.97309
2025-11-06T00:00:00+00:00,103890.83,104200,100300.95,101330.29,4205.40998
2025-11-07T00:00:00+00:00,101350.7,104090.09,99268.07,103336.78,8867.34699
2025-11-08T00:00:00+00:00,103342.88,103406.22,101463.09,102309.58,2692.98995
2025-11-09T00:00:00+00:00,102309.57,105473.54,101413.03,104722.96,3225.69382
2025-11-10T00:00:00+00:00,104722.96,106662.18,104273.98,106008.05,3519.42886
2025-11-11T00:00:00+00:00,106008.05,107500.01,102480.04,103067.37,3574.58153
2025-11-12T00:00:00+00:00,103057.39,105328.62,100813.59,101650.01,3255.68214
2025-11-13T00:00:00+00:00,101650.01,104056.81,98001.44,99698.04,6249.91393
2025-11-14T00:00:00+00:00,99692.03,99857.72,94013.36,94594,9761.60813
2025-11-15T00:00:00+00:00,94614.86,96832.55,94566.79,95596.23,2797.80527
2025-11-16T00:00:00+00:00,95596.25,96629.75,93000.4,94258.3,5522.91865
2025-11-17T00:00:00+00:00,94252.37,96040,91295.36,92215.13,8291.36114
2025-11-18T00:00:00+00:00,92215.13,93836.02,89296.78,92960.82,8611.46559
2025-11-19T00:00:00+00:00,92960.83,92975.98,88614.98,91562.02,10710.48567
2025-11-20T00:00:00+00:00,91562.02,93161.41,86100,86637.22,10091.53801
2025-11-21T00:00:00+00:00,86637.21,87498.94,80633.66,85129.42,23662.64851
2025-11-22T00:00:00+00:00,85129.42,85611.36,83501.77,84739.74,8750.52321
2025-11-23T00:00:00+00:00,84739.74,88127.63,84667.58,86800.88,11270.35387
2025-11-24T00:00:00+00:00,86809.6,89216.4,85273.6,88304.85,9511.16929
2025-11-25T00:00:00+00:00,88299.45,88517.07,86116.01,87369.69,7094.49297
2025-11-26T00:00:00+00:00,87369.86,90645.72,86307.06,90484.01,9496.22917
2025-11-27T00:00:00+00:00,90480.02,91931.7,90089.91,91308.84,3176.84075
2025-11-28T00:00:00+00:00,91336.28,93058.07,90197.76,90899.99,4249.38657
2025-11-29T00:00:00+00:00,90885,91165.65,90155.48,90802.45,2719.81553
2025-11-30T00:00:00+00:00,90803.82,91997.53,90336.9,90370.67,3470.54961
2025-12-01T00:00:00+00:00,90363.84,90412.98,83827.1,86286.01,10535.90434
2025-12-02T00:00:00+00:00,86286.02,92298.59,86184.41,91269.81,10627.21773
2025-12-03T00:00:00+00:00,91271.93,94140.68,90990.23,93431.46,10455.59176
2025-12-04T00:00:00+00:00,93429.96,94069.59,90890.91,92078.07,9488.15236
2025-12-05T00:00:00+00:00,92078.06,92692.36,88091.62,89330.03,9051.07137
2025-12-06T00:00:00+00:00,89329.97,90283.98,88908.01,89219.05,4733.27301
2025-12-07T00:00:00+00:00,89236.79,91760,87727.24,90404.6,6317.89631
2025-12-08T00:00:00+00:00,90399.85,92286.62,89615.39,90634.35,5513.20828
2025-12-09T00:00:00+00:00,90634.36,94588.98,89528.92,92688.27,5461.18466
2025-12-10T00:00:00+00:00,92684,94470.41,91579.64,92018.96,4598.06228
2025-12-11T00:00:00+00:00,92012.1,93555,89264.7,92513.37,4969.12606
2025-12-12T00:00:00+00:00,92513.37,92749.75,89480.01,90274.91,4005.16535
2025-12-13T00:00:00+00:00,90270.64,90643.17,89770.4,90246.07,2679.95047
2025-12-14T00:00:00+00:00,90240,90470.99,87591.56,88156.96,6655.67103
2025-12-15T00:00:00+00:00,88174.36,90027.94,85162.62,86426.31,11818.86055
2025-12-16T00:00:00+00:00,86431.14,88167.9,85272.2,87854.23,12481.37794
2025-12-17T00:00:00+00:00,87863.43,90354.29,85314.01,86243.22,11859.93986
2025-12-18T00:00:00+00:00,86243.22,89476.25,84462.38,85516.41,14969.47715
2025-12-19T00:00:00+00:00,85516.41,89394.7,85113.37,88136.95,12412.69586
2025-12-20T00:00:00+00:00,88136.95,88572.64,87840.53,88368.54,7281.32152
2025-12-21T00:00:00+00:00,88360.89,89081.75,87600.05,88658.87,6364.39546
2025-12-22T00:00:00+00:00,88672.8,90579.32,87900.01,88620.78,6925.86871
2025-12-23T00:00:00+00:00,88620.78,88938.02,86605.32,87486.01,8262.0662
2025-12-24T00:00:00+00:00,87486,88041.43,86421.19,87669.47,5082.38896
2025-12-25T00:00:00+00:00,87669.45,88594.58,86950.97,87225.27,5594.61166
2025-12-26T00:00:00+00:00,87225.28,89565.69,86655.08,87369.56,11109.4659
2025-12-27T00:00:00+00:00,87369.56,87983.32,87253.05,87877.01,6213.92221
2025-12-28T00:00:00+00:00,87879,88087.99,87441.85,87952.71,6915.08818
2025-12-29T00:00:00+00:00,87952.72,90406.08,86806.5,87237.12,14747.94989
2025-12-30T00:00:00+00:00,87237.12,89400.01,86845.65,88491.7,9434.41248
2025-12-31T00:00:00+00:00,88481.09,89200,87250,87648.21,9357.8281
2026-01-01T00:00:00+00:00,87648.22,88917.19,87550.47,88839.05,7293.83385
2026-01-02T00:00:00+00:00,88839.05,90960.96,88388.36,89975.61,10305.42547
2026-01-03T00:00:00+00:00,89992.2,90741.16,89314.33,90628,5942.47641
2026-01-04T00:00:00+00:00,90628,91809.63,90628,91529.74,7473.52092
2026-01-05T00:00:00+00:00,91529.73,94790.23,91517.92,93866.94,9652.2509
2026-01-06T00:00:00+00:00,93869.08,94444.44,91262.94,93742.48,9161.88223
2026-01-07T00:00:00+00:00,93747.97,93747.97,90676.42,91364.15,8537.12541
2026-01-08T00:00:00+00:00,91364.16,91680.68,89324.01,91095.02,9918.04457
2026-01-09T00:00:00+00:00,91100.16,92029.92,89705.14,90641.27,9094.9096
2026-01-10T00:00:00+00:00,90641.28,90826.85,90404,90504.7,5962.00648
2026-01-11T00:00:00+00:00,90504.7,91283.89,90236.34,91017.04,7267.52862
2026-01-12T00:00:00+00:00,91013.67,92519.95,90128.44,91296.2,10310.78432
2026-01-13T00:00:00+00:00,91296.19,96480.83,91048,95413.99,13099.89626
2026-01-14T00:00:00+00:00,95413.99,97924.49,94562.04,96943.25,11323.09671
2026-01-15T00:00:00+00:00,96939.62,97190.09,95134.52,95585.52,11121.39603
2026-01-16T00:00:00+00:00,95604.84,95865.49,94293.45,95550.94,9412.79802
2026-01-17T00:00:00+00:00,95550.94,95639.44,95021.68,95147.77,6711.36944
2026-01-18T00:00:00+00:00,95147.77,95527.09,93615.39,93660.7,8273.5925
2026-01-19T00:00:00+00:00,93668.05,93668.05,91911.23,92628.43,10424.63687
2026-01-20T00:00:00+00:00,92626.97,92870,87896.86,88427.66,14766.98253
2026-01-21T00:00:00+00:00,88427.67,90566,87263.53,89456.86,13656.59256
